strategy,ticker,entry_dt,exit_dt,entry,exit,reason,pos_rub,pnl_rub,pnl_pct,hold_d,win
Turtle55,IRAO,2024-04-03,2024-04-30,4.290858,4.289142,TIME,26066.38,-36.49,-0.14,20,False
Turtle55,SBER,2024-04-23,2024-05-03,315.453078,306.5654234770289,SL,35950.23,-1048.31,-2.916,8,False
Turtle55,OZON,2024-04-19,2024-05-20,4000.7999999999997,4649.07,TIME,17590.93,2389.62,13.584,20,True
Turtle55,IRAO,2024-05-13,2024-05-21,4.55091,4.331065173201053,SL,25061.23,-1235.11,-4.928,6,False
Turtle55,CHMF,2024-04-30,2024-05-29,1931.3862,1862.11230577279,SL,34096.18,-1256.43,-3.685,19,False
Turtle55,ALRS,2024-05-21,2024-05-30,81.46629,77.65790006011346,SL,26149.02,-1247.95,-4.772,7,False
Turtle55,SNGSP,2024-05-14,2024-05-31,70.784154,67.89979279676615,SL,29733.22,-1240.72,-4.173,13,False
Turtle55,SBER,2024-05-15,2024-05-31,318.26364,310.3843384551663,SL,36176.52,-931.36,-2.574,12,False
Turtle55,AFLT,2024-05-20,2024-06-03,58.0116,53.31991729457129,SL,15240.6,-1247.21,-8.183,10,False
Turtle55,AFLT,2024-06-17,2024-07-09,62.902578,55.5227453055223,SL,9886.82,-1169.24,-11.826,16,False
Turtle55,SBER,2024-06-28,2024-07-11,327.935574,313.4530347086857,SL,26339.59,-1188.99,-4.514,9,False
Turtle55,PLZL,2024-09-17,2024-10-15,1328.01555,1334.08313,TIME,14557.57,51.92,0.357,20,True
Turtle55,AFLT,2024-10-15,2024-11-12,56.301258,61.977602000000005,TIME,17544.56,1641.78,9.358,20,True
Turtle55,SNGSP,2024-10-16,2024-11-13,57.481494,55.83883,TIME,16643.4,-492.03,-2.956,20,False
Turtle55,PLZL,2024-10-22,2024-11-19,1463.49264,1464.707,TIME,18379.17,-3.14,-0.017,20,False
Turtle55,RUAL,2024-11-08,2024-11-25,37.477494,34.21601234496745,SL,13071.14,-1150.02,-8.798,11,False
Turtle55,AFLT,2024-11-12,2024-11-26,62.002398,56.4223612787007,SL,12821.31,-1166.13,-9.095,10,False
Turtle55,IRAO,2024-11-12,2024-11-26,4.0008,3.815433675675102,SL,24956.84,-1180.69,-4.731,10,False
Turtle55,SNGSP,2024-11-20,2024-12-05,58.541706,55.291601104014305,SL,20723.29,-1170.66,-5.649,11,False
Turtle55,PHOR,2024-12-03,2024-12-30,5851.17,6379.7238,TIME,12353.72,1163.66,9.419,20,True
Turtle55,ROSN,2024-12-23,2025-01-23,562.1124,538.8922,TIME,11502.71,-486.43,-4.229,20,False
Turtle55,SBER,2024-12-26,2025-01-28,272.0544,275.19495,TIME,11927.53,125.69,1.054,20,True
Turtle55,CHMF,2025-01-03,2025-02-03,1330.266,1211.55764,TIME,10336.81,-932.3,-9.019,20,False
Turtle55,PHOR,2025-01-23,2025-02-14,6881.376,6479.012966663981,SL,18988.27,-1128.7,-5.944,16,False
Turtle55,PLZL,2025-01-22,2025-02-19,1580.316,1874.47503,TIME,18658.9,2762.55,14.806,20,True
Turtle55,SNGS,2025-01-23,2025-02-20,28.05561,29.184162,TIME,11394.89,446.74,3.921,20,True
Turtle55,OZPH,2025-02-24,2025-02-27,62.712540000000004,53.09571524137014,SL,7308.04,-1127.42,-15.427,3,False
Turtle55,OZON,2025-01-31,2025-02-28,3636.7272,3975.2048,TIME,9634.68,999.34,10.372,20,True
Turtle55,SBER,2025-02-07,2025-03-05,287.717532,316.33671999999996,TIME,22422.6,1916.03,8.545,20,True
Turtle55,GMKN,2025-02-17,2025-03-13,134.0268,133.77324000000002,TIME,8930.07,-25.82,-0.289,20,False
Turtle55,AFLT,2025-02-21,2025-03-17,76.835364,75.844828,TIME,9673.82,-134.32,-1.389,20,False
Turtle55,T,2025-03-19,2025-03-28,3584.11668,3361.717695996072,SL,18358.29,-1156.94,-6.302,7,False
Turtle55,VTBR,2025-04-29,2025-05-21,98.76975,96.310734,TIME,8251.69,-213.59,-2.588,20,False
Turtle55,SNGSP,2025-07-02,2025-07-08,54.180834,52.22797244474704,SL,31296.73,-1158.77,-3.703,6,False
Turtle55,PLZL,2025-07-02,2025-07-14,1865.57304,1751.6505473197426,SL,18430.44,-1143.34,-6.204,12,False
Turtle55,GMKN,2025-07-19,2025-08-12,115.383072,128.17435999999998,TIME,14130.34,1475.35,10.441,20,True
Turtle55,OZON,2025-07-17,2025-08-14,4133.8266,4321.1356000000005,TIME,15331.59,864.05,5.636,20,True
Turtle55,PLZL,2025-07-23,2025-08-16,1964.3927999999999,2103.5792,TIME,18446.57,1309.21,7.097,20,True
Turtle55,TATN,2025-08-07,2025-08-21,686.3372400000001,686.8861725245521,SL,17714.15,407.5,2.3,12,True
Turtle55,AFLT,2025-08-14,2025-08-21,68.21364,62.62107927028167,SL,13720.62,-1138.06,-8.294,7,False
Turtle55,RUAL,2025-08-16,2025-08-21,35.827163999999996,33.55198412826445,SL,17933.11,-1156.19,-6.447,5,False
Turtle55,PHOR,2025-08-07,2025-08-29,6696.339,7007.5982,TIME,22088.12,1088.69,4.929,20,True
Turtle55,NVTK,2025-08-12,2025-09-01,1222.2444,1245.7508,TIME,12297.35,224.09,1.822,20,True
Turtle55,OZPH,2025-08-21,2025-09-10,56.391276000000005,55.778842,TIME,16508.52,-195.71,-1.186,20,False
Turtle55,LKOH,2025-09-12,2025-09-14,6625.8249,6405.642550552648,SL,33833.21,-1157.58,-3.421,2,False
Turtle55,PHOR,2025-09-11,2025-09-15,7166.433,6937.0,SL,33833.21,-1116.46,-3.3,4,False
Turtle55,PLZL,2025-09-09,2025-10-01,2281.65624,2366.5266,TIME,28611.25,1116.83,3.903,20,True
Turtle55,PHOR,2025-09-30,2025-10-01,7279.4556,6999.67074605467,SL,28895.42,-1138.93,-3.942,1,False
Turtle55,GMKN,2025-10-17,2025-10-27,134.32686,123.16854275839663,SL,13329.46,-1120.03,-8.403,8,False
Turtle55,GAZP,2025-11-21,2025-12-15,128.21563799999998,128.73424799999998,TIME,16456.72,50.07,0.304,20,True
Turtle55,T,2025-12-08,2025-12-28,3197.6394,3250.54976,TIME,26568.19,412.83,1.554,20,True
Turtle55,SNGS,2025-12-17,2025-12-29,23.0046,21.623927868741205,SL,18287.27,-1115.29,-6.099,12,False
Turtle55,GMKN,2025-12-10,2025-12-30,138.00759599999998,148.67025999999998,TIME,17459.37,1309.25,7.499,20,True
Turtle55,IRAO,2025-12-12,2026-01-06,3.140628,3.109378,TIME,20060.87,-219.57,-1.095,20,False
Turtle55,AFLT,2025-12-18,2026-01-13,60.252048,56.14978362550454,SL,16113.91,-1112.68,-6.905,18,False
Turtle55,NVTK,2026-01-22,2026-01-27,1243.2486,1178.4096709668977,SL,20915.91,-1111.19,-5.313,5,False
Turtle55,RUAL,2026-01-06,2026-01-29,34.696937999999996,42.341530000000006,TIME,21006.36,3295.52,15.688,20,True
Turtle55,PLZL,2026-01-13,2026-01-30,2547.5094,2549.54689801812,SL,18046.4,380.67,2.109,17,True
Turtle55,IRAO,2026-01-09,2026-01-31,3.210642,3.5292939999999997,TIME,20986.14,1828.51,8.713,20,True
Turtle55,GMKN,2026-01-30,2026-01-31,168.213636,161.46230434234116,SL,27852.08,-1145.15,-4.112,1,False
Turtle55,OZON,2026-01-27,2026-02-10,4612.4223,4415.264908622704,SL,25279.92,-1105.33,-4.372,14,False
Turtle55,T,2026-01-22,2026-02-11,3342.6684,3295.3408,TIME,32605.74,-494.03,-1.515,20,False
Turtle55,SNGSP,2026-01-29,2026-02-17,44.668932,42.61328629951427,SL,24192.27,-1136.95,-4.7,17,False
Turtle55,MAGN,2026-02-04,2026-02-26,31.95639,31.9936,TIME,15586.1,2.55,0.016,20,True
Turtle55,YDEX,2026-02-16,2026-03-03,4848.969599999999,4610.793053114801,SL,22550.08,-1129.63,-5.009,15,False
Turtle55,MGNT,2026-02-18,2026-03-06,3367.1733,3170.0,SL,18672.15,-1111.52,-5.953,16,False
Turtle55,VTBR,2026-02-16,2026-03-10,87.86756999999999,86.062784,TIME,15886.55,-342.03,-2.153,20,False
Turtle55,PHOR,2026-02-19,2026-03-13,6544.3086,7324.5348,TIME,31655.09,2956.07,9.338,20,True
Turtle55,SNGSP,2026-02-28,2026-03-20,45.619122,48.79024,END,19993.18,1320.51,6.605,18,True
Turtle55,TATN,2026-03-03,2026-03-20,607.52148,655.5688600000001,END,20640.98,1500.22,7.268,15,True
Turtle55,RUAL,2026-03-09,2026-03-20,45.10902,42.001598,END,13372.6,-934.11,-6.985,11,False
Turtle55,SBER,2026-03-18,2026-03-20,319.86396,320.095968,END,32871.99,-9.04,-0.028,2,False
Turtle55,PHOR,2026-03-18,2026-03-20,7545.5088,7695.4606,END,20935.54,394.91,1.886,2,True
ATR_BO,PHOR,2022-06-17,2022-06-30,7701.54,7707.699691691999,SL,30000.0,599.21,1.997,9,True
ATR_BO,SBERP,2023-02-01,2023-02-14,155.611116,160.30795868250362,SL,30179.76,1399.64,4.638,9,True
ATR_BO,AFLT,2023-03-21,2023-03-27,29.865972,31.025332597088788,SL,30599.65,1832.89,5.99,4,True
ATR_BO,PHOR,2023-03-06,2023-04-04,7121.424,7312.5372,TIME,30599.65,790.17,2.582,20,True
ATR_BO,VTBR,2023-04-04,2023-04-06,100.02,93.15388030628894,SL,31386.57,-2184.92,-6.961,2,False
ATR_BO,PLZL,2023-03-14,2023-04-11,943.1886,968.55625,TIME,30599.65,791.99,2.588,20,True
ATR_BO,NVTK,2023-03-21,2023-04-18,1125.225,1314.737,TIME,30599.65,3739.0,12.219,20,True
ATR_BO,MTLR,2023-03-29,2023-04-26,151.660326,195.23094600000002,TIME,31149.52,5958.25,19.128,20,True
ATR_BO,LKOH,2023-04-21,2023-05-03,4760.4519,4529.8583150525,SL,32090.39,-1585.75,-4.942,7,False
ATR_BO,PLZL,2023-05-30,2023-06-05,1065.01296,1021.2328854793811,SL,33402.14,-1405.8,-4.209,4,False
ATR_BO,LKOH,2023-05-16,2023-06-06,5069.0136,5073.0677970772795,SL,33402.14,510.97,1.53,15,True
ATR_BO,T,2023-05-23,2023-06-06,3200.64,3203.1998718719997,SL,33402.14,801.61,2.4,10,True
ATR_BO,OZON,2023-06-08,2023-07-07,1947.3894,1965.1069,TIME,16213.8,131.23,0.809,20,True
ATR_BO,SBER,2023-07-11,2023-07-20,250.060002,242.60737488553576,SL,33413.54,-1028.75,-3.079,7,False
ATR_BO,SNGSP,2023-06-27,2023-07-25,39.167832,43.19136,TIME,17516.83,1616.82,9.23,20,True
ATR_BO,SNGS,2023-08-02,2023-08-08,31.276253999999998,29.9062904114442,SL,25674.07,-1149.69,-4.478,4,False
ATR_BO,RUAL,2023-07-25,2023-08-16,43.298657999999996,41.374345208370485,SL,25302.24,-1149.24,-4.542,16,False
ATR_BO,VTBR,2023-08-11,2023-08-16,142.72853999999998,132.52458609833062,SL,15540.96,-1126.04,-7.246,3,False
ATR_BO,GMKN,2023-08-29,2023-09-14,168.01359599999998,160.8774600970254,SL,25670.86,-1115.46,-4.345,12,False
ATR_BO,SNGSP,2023-09-29,2023-10-11,53.090616,53.13307787467679,SL,22630.56,385.78,1.705,8,True
ATR_BO,CHMF,2023-09-25,2023-10-23,1341.66828,1409.718,TIME,17094.9,849.53,4.969,20,True
ATR_BO,SNGSP,2023-10-25,2023-11-22,56.31126,59.08818,TIME,18143.58,876.14,4.829,20,True
ATR_BO,VTBR,2024-01-08,2024-01-24,120.27405,120.37024518519,SL,26579.11,358.97,1.351,12,True
ATR_BO,MAGN,2024-01-12,2024-02-08,56.201238,56.24618775015239,SL,23482.7,364.08,1.55,19,True
ATR_BO,SNGS,2024-02-02,2024-02-08,31.0062,29.629610843533506,SL,24860.06,-1128.03,-4.538,4,False
ATR_BO,PHOR,2024-02-14,2024-02-20,6965.3928,6823.343722132931,SL,32739.78,-700.09,-2.138,4,False
ATR_BO,OZON,2024-02-13,2024-02-21,2996.5992,2998.99588004016,SL,21487.44,376.44,1.752,6,True
ATR_BO,SBERP,2024-02-27,2024-03-22,291.0582,291.29098834836,SL,32642.68,284.47,0.871,17,True
ATR_BO,IRAO,2024-03-01,2024-04-01,4.0808159999999996,4.079184000000001,TIME,32642.68,253.8,0.778,20,True
ATR_BO,PLZL,2024-03-05,2024-04-03,1159.43184,1307.7384,TIME,26923.34,2709.95,10.065,20,True
ATR_BO,CHMF,2024-03-22,2024-04-19,1796.95932,1867.0265200000001,TIME,32728.03,1211.61,3.702,20,True
ATR_BO,SBER,2024-04-04,2024-04-23,306.86136,307.106787715728,SL,33617.15,240.01,0.714,13,True
ATR_BO,IRAO,2024-04-02,2024-04-24,4.220844,4.224219831031199,SL,32804.16,311.59,0.95,16,True
ATR_BO,SBER,2024-04-23,2024-04-24,315.453078,308.90666546346085,SL,34052.64,-740.37,-2.174,1,False
ATR_BO,SNGS,2024-04-02,2024-04-29,31.366272,34.69306,TIME,20434.32,1856.14,9.083,20,True
ATR_BO,MGNT,2024-04-16,2024-05-15,8249.6496,8288.342,TIME,33378.35,123.09,0.369,20,True
ATR_BO,AFLT,2024-05-15,2024-05-28,54.300858,54.34428782622839,SL,23976.44,384.32,1.603,9,True
ATR_BO,MAGN,2024-05-14,2024-05-31,57.851568,55.58340834530055,SL,29459.97,-1183.91,-4.019,13,False
ATR_BO,PLZL,2024-07-12,2024-08-09,1220.244,1236.5526399999999,TIME,16296.47,201.4,1.236,20,True
ATR_BO,RUAL,2024-11-18,2024-11-21,38.95779,36.98398157537931,SL,22676.6,-1171.02,-5.164,3,False
ATR_BO,AFLT,2024-12-23,2025-01-23,55.831164,60.207956,TIME,12194.72,994.25,8.153,20,True
ATR_BO,PHOR,2024-12-24,2025-01-24,6298.2594,7013.597,TIME,14899.55,1574.67,10.569,20,True
ATR_BO,T,2025-01-13,2025-02-10,2968.19352,3121.3756,TIME,15088.2,811.66,5.379,20,True
ATR_BO,ROSN,2025-02-13,2025-02-14,578.2156200000001,546.2871375905038,SL,21201.28,-1191.33,-5.619,1,False
ATR_BO,PLZL,2025-01-22,2025-02-19,1580.316,1874.47503,TIME,26378.3,3353.31,12.712,20,True
ATR_BO,VTBR,2025-02-18,2025-02-28,99.74994600000001,88.86622320000001,SL,10601.06,-1166.71,-11.006,8,False
ATR_BO,OZPH,2025-02-07,2025-03-07,47.529504,56.608675999999996,TIME,11826.89,2176.62,18.404,20,True
ATR_BO,AFLT,2025-02-13,2025-03-11,69.403878,74.68506000000001,TIME,17160.53,1313.9,7.657,20,True
ATR_BO,OZON,2025-02-13,2025-03-13,4050.81,3949.21,TIME,13372.06,-348.59,-2.607,20,False
ATR_BO,PHOR,2025-03-26,2025-03-27,6991.398,6624.369916354918,SL,23095.67,-1234.95,-5.347,1,False
ATR_BO,OZPH,2025-04-18,2025-05-05,55.211040000000004,50.97681663719127,SL,15629.03,-1213.65,-7.765,14,False
ATR_BO,PHOR,2025-05-08,2025-05-27,6285.2568,6290.283748388639,SL,23571.31,383.97,1.629,16,True
ATR_BO,PLZL,2025-06-03,2025-06-09,1727.9455199999998,1729.3275308268956,SL,24532.4,424.37,1.73,6,True
ATR_BO,SBER,2025-05-29,2025-06-10,308.671722,308.91859764325557,SL,30884.18,404.46,1.31,12,True
ATR_BO,VTBR,2025-06-23,2025-07-02,102.440484,102.52241589910318,SL,24756.95,357.74,1.445,9,True
ATR_BO,AFLT,2025-06-25,2025-07-09,65.26304999999999,62.06913235290507,SL,24528.15,-1224.31,-4.991,14,False
ATR_BO,SBER,2025-07-15,2025-07-18,318.223632,308.52081966810545,SL,35611.63,-1120.89,-3.148,3,False
ATR_BO,YDEX,2025-07-15,2025-07-28,4143.8286,4147.142834114279,SL,30528.47,409.57,1.342,13,True
ATR_BO,GMKN,2025-07-19,2025-08-12,115.383072,128.17435999999998,TIME,20977.07,2026.3,9.66,20,True
ATR_BO,YDEX,2025-08-19,2025-08-21,4507.9014,4319.4662137940895,SL,28844.54,-1233.97,-4.278,2,False
ATR_BO,PHOR,2025-07-30,2025-08-23,6582.3162,7046.5904,TIME,31028.27,1923.96,6.201,20,True
ATR_BO,PHOR,2025-09-09,2025-09-13,7043.4084,7049.041718038319,SL,36213.12,237.3,0.655,4,True
ATR_BO,PLZL,2025-09-30,2025-10-02,2405.4809999999998,2317.4362371669795,SL,33219.17,-1248.49,-3.758,2,False
ATR_BO,NVTK,2025-10-17,2025-10-22,1165.4330400000001,1071.1371546657579,SL,14827.7,-1213.95,-8.187,5,False
ATR_BO,SBER,2025-10-17,2025-10-22,303.29064600000004,288.84742030467805,SL,25236.38,-1226.44,-4.86,5,False
ATR_BO,GMKN,2025-10-17,2025-10-22,134.32686,126.28902774604559,SL,20067.0,-1220.23,-6.081,5,False
ATR_BO,OZPH,2025-12-11,2025-12-22,52.0104,50.683472133744225,SL,34811.58,-922.51,-2.65,11,False
ATR_BO,OZON,2025-12-05,2025-12-29,3986.2971,4529.094,TIME,28418.91,2969.18,10.448,20,True
ATR_BO,SNGS,2025-12-16,2025-12-29,22.594518,21.715282075569615,SL,29967.54,-1195.53,-3.989,13,False
ATR_BO,PLZL,2025-12-12,2026-01-09,2260.05192,2411.5176,TIME,30169.72,1778.73,5.896,20,True
ATR_BO,RUAL,2025-12-27,2026-01-24,34.20684,40.64187,TIME,27073.68,3378.79,12.48,20,True
ATR_BO,PLZL,2026-01-13,2026-01-30,2547.5094,2549.54689801812,SL,27331.3,411.27,1.505,17,True
ATR_BO,SBER,2026-01-30,2026-02-02,308.0616,302.5661722020203,SL,36737.56,-691.76,-1.883,3,False
ATR_BO,AFLT,2026-01-22,2026-02-05,58.601718000000005,56.31168822345895,SL,30517.3,-1222.47,-4.006,14,False
ATR_BO,NLMK,2026-01-30,2026-02-05,114.862968,109.92553878014142,SL,28615.86,-1258.06,-4.396,6,False
ATR_BO,YDEX,2026-02-12,2026-03-02,4699.9398,4703.69881185204,SL,35785.87,402.78,1.126,16,True
ATR_BO,VTBR,2026-02-16,2026-03-10,87.86756999999999,86.062784,TIME,23484.25,-505.61,-2.153,20,False
ATR_BO,SNGSP,2026-02-26,2026-03-11,44.588916,46.191570526763925,SL,35425.64,1962.43,5.54,11,True
ATR_BO,RUAL,2026-03-05,2026-03-18,42.20844,42.242198310312,SL,27089.12,403.53,1.49,11,True
52W_High,OZON,2023-03-28,2023-04-06,1744.8489,1746.2444301502198,SL,30000.0,510.2,1.701,7,True
52W_High,SBERP,2023-03-21,2023-04-18,204.0408,228.40430999999998,TIME,30000.0,3162.31,10.541,20,True
52W_High,MTLR,2023-03-29,2023-04-26,151.660326,195.23094600000002,TIME,30000.0,5996.84,19.989,20,True
52W_High,IRAO,2023-03-30,2023-04-27,3.7607519999999997,4.079184000000001,TIME,30000.0,2191.27,7.304,20,True
52W_High,IRAO,2023-04-27,2023-05-02,4.0808159999999996,3.954717186798526,SL,33558.19,-1070.0,-3.188,2,False
52W_High,IRAO,2023-05-03,2023-05-04,4.10082,3.8928099370063287,SL,33237.19,-1718.32,-5.17,1,False
52W_High,AFLT,2023-04-21,2023-05-08,39.207840000000004,36.165363281613395,SL,31101.75,-2443.35,-7.856,10,False
52W_High,SBER,2023-04-19,2023-05-10,232.716534,232.90266068389317,SL,31101.75,436.59,1.404,13,True
52W_High,LKOH,2023-05-12,2023-06-06,4800.96,5034.6891182694835,SL,32119.66,2420.1,7.535,17,True
52W_High,T,2023-05-30,2023-06-06,3324.6648,3131.786210584562,SL,32119.66,-1894.59,-5.899,5,False
52W_High,IRAO,2023-05-12,2023-06-09,4.170834,4.079184000000001,TIME,32119.66,-737.56,-2.296,20,False
52W_High,OZON,2023-05-25,2023-06-23,1804.8609,2011.5976,TIME,32119.66,3185.59,9.918,20,True
52W_High,AFLT,2023-06-15,2023-06-23,41.35827,41.39134834434599,SL,21372.54,340.57,1.593,6,True
52W_High,PLZL,2023-06-23,2023-06-26,1113.2226,1052.6867541283962,SL,20369.1,-1127.46,-5.535,1,False
52W_High,NLMK,2023-05-30,2023-06-28,141.268248,172.885416,TIME,32119.66,4884.56,15.207,20,True
52W_High,ROSN,2023-06-06,2023-07-05,457.44147000000004,474.15515,TIME,21611.78,936.31,4.332,20,True
52W_High,TATN,2023-06-06,2023-07-05,474.99497999999994,494.80102,TIME,22180.65,1010.72,4.557,20,True
52W_High,SBERP,2023-06-27,2023-07-25,237.34746,244.50109,TIME,28983.41,844.14,2.912,20,True
52W_High,MAGN,2023-06-28,2023-07-26,47.15943,52.63947,TIME,13886.04,1525.95,10.989,20,True
52W_High,NVTK,2023-07-07,2023-08-04,1365.67308,1602.0795200000002,TIME,27814.81,3307.45,11.891,20,True
52W_High,OZON,2023-07-12,2023-08-04,2043.9087,2746.8614623384874,TP3,21504.89,4260.92,19.814,17,True
52W_High,TATN,2023-07-26,2023-08-04,509.40186,527.0285429786857,SL,35536.16,1893.97,5.33,7,True
52W_High,MTLR,2023-07-27,2023-08-04,203.14061999999998,215.01690397774695,SL,21452.06,1944.85,9.066,6,True
52W_High,MTLR,2023-08-04,2023-08-07,235.006992,218.9814456235776,SL,19095.7,-1320.61,-6.916,1,False
52W_High,T,2023-08-04,2023-08-08,3648.7296,3443.341826850223,SL,23147.55,-1325.48,-5.726,2,False
52W_High,ALRS,2023-07-19,2023-08-15,81.91638,86.03246514994144,SL,23931.42,1861.74,7.779,19,True
52W_High,MTLR,2023-08-07,2023-08-30,226.0452,205.07752687376728,SL,13884.66,-1301.16,-9.371,17,False
52W_High,OZON,2023-08-04,2023-09-01,2708.5416,2834.433,TIME,15217.72,886.2,5.823,20,True
52W_High,LKOH,2023-08-07,2023-09-04,6178.2354,6842.6312,TIME,20970.53,1926.13,9.185,20,True
52W_High,TATNP,2023-08-08,2023-09-05,539.6079,592.78142,TIME,23199.49,2026.22,8.734,20,True
52W_High,IRAO,2023-09-05,2023-09-07,4.35087,4.354349825826,SL,26191.5,418.77,1.599,2,True
52W_High,IRAO,2023-09-07,2023-09-08,4.55091,4.288018239520795,SL,23104.66,-1357.12,-5.874,1,False
52W_High,CHMF,2023-08-30,2023-09-11,1360.07196,1271.082723554932,SL,19584.6,-1300.36,-6.64,8,False
52W_High,ROSN,2023-09-06,2023-09-11,574.6149,551.7784973767201,SL,33530.74,-1365.45,-4.072,3,False
52W_High,SBERP,2023-08-15,2023-09-12,259.10181,256.888612,TIME,32960.96,-314.37,-0.954,20,False
52W_High,TATN,2023-09-08,2023-10-06,603.82074,634.873,TIME,27006.99,1414.85,5.239,20,True
52W_High,SNGSP,2023-09-29,2023-10-11,53.090616,53.13307787467679,SL,24333.11,462.24,1.9,8,True
52W_High,NLMK,2023-09-25,2023-10-23,208.0416,197.420508,TIME,19335.62,-1005.98,-5.203,20,False
52W_High,IRAO,2023-10-24,2023-10-26,4.530906,4.34,SL,30831.63,-1329.25,-4.311,2,False
52W_High,NVTK,2023-10-11,2023-11-02,1719.94392,1645.6459452631254,SL,30361.14,-1341.24,-4.418,16,False
52W_High,SBERP,2023-10-17,2023-11-14,268.093608,282.66345600000005,TIME,39171.8,1896.71,4.842,20,True
52W_High,ROSN,2023-11-13,2023-11-16,600.12,573.9738184772158,SL,29254.31,-1303.18,-4.455,3,False
52W_High,MTLR,2023-10-23,2023-11-20,257.0514,327.78443000000004,TIME,14960.15,3126.25,20.897,20,True
52W_High,MGNT,2023-10-24,2023-11-21,5983.1964,5929.8138,TIME,28058.56,-278.27,-0.992,20,False
52W_High,SBER,2023-11-28,2023-11-30,282.45648,273.66466227257547,SL,39101.31,-1255.57,-3.211,2,False
52W_High,OZON,2023-11-21,2023-12-04,2853.0705,2699.009702234769,SL,24222.29,-1331.53,-5.497,9,False
52W_High,SBERP,2023-12-01,2023-12-06,277.00539,267.8712658561125,SL,38724.64,-1315.01,-3.396,3,False
52W_High,SNGSP,2023-11-20,2023-12-07,59.231843999999995,55.73154366513179,SL,22173.37,-1331.85,-6.007,13,False
52W_High,TATN,2023-11-22,2023-12-20,636.1272,654.869,TIME,30165.77,858.14,2.845,20,True
52W_High,MGNT,2023-12-26,2024-01-16,6945.3888,6950.943721962239,SL,24217.81,433.64,1.791,13,True
52W_High,OZON,2024-01-16,2024-01-17,3035.607,2888.860437015184,SL,26249.62,-1294.57,-4.932,1,False
52W_High,TATNP,2023-12-20,2024-01-19,654.1308,698.6602399999999,TIME,29964.61,1829.91,6.107,20,True
52W_High,SNGSP,2023-12-26,2024-01-25,57.991595999999994,56.068784,TIME,18721.64,-639.16,-3.414,20,False
52W_High,CHMF,2024-01-12,2024-02-09,1545.70908,1555.6888000000001,TIME,22583.24,507.52,2.247,20,True
52W_High,ROSN,2024-02-06,2024-02-20,593.1186,576.6642586484121,SL,37887.51,-1088.44,-2.873,10,False
52W_High,SBER,2024-02-08,2024-02-20,284.57690399999996,284.8045086078191,SL,37887.51,234.7,0.619,8,True
52W_High,SNGSP,2024-02-20,2024-02-21,61.202237999999994,58.86654211567318,SL,33168.72,-1298.37,-3.914,1,False
52W_High,TATNP,2024-02-20,2024-02-21,703.1406,684.7788719601499,SL,37783.65,-1023.97,-2.71,1,False
52W_High,MGNT,2024-02-09,2024-03-12,7321.464,7748.45,TIME,35247.29,1851.01,5.251,20,True
52W_High,TATN,2024-03-01,2024-03-18,718.9437599999999,719.5187712192478,SL,37086.94,418.08,1.127,10,True
52W_High,TATN,2024-03-18,2024-03-19,723.74472,697.6352138040802,SL,35084.33,-1300.14,-3.706,1,False
52W_High,SNGSP,2024-02-21,2024-03-22,59.241845999999995,62.477502,TIME,25691.32,1397.4,5.439,20,True
52W_High,SBER,2024-02-21,2024-03-22,283.95678,295.710846,TIME,37086.94,1393.08,3.756,20,True
52W_High,OZON,2024-03-20,2024-04-17,3391.6782,3847.2304,TIME,24658.98,2849.94,11.557,20,True
52W_High,NLMK,2024-03-21,2024-04-18,212.822556,226.9546,TIME,26039.35,1594.17,6.122,20,True
52W_High,SNGSP,2024-03-22,2024-04-19,62.502498,68.78623999999999,TIME,31966.22,2639.3,8.257,20,True
52W_High,SBER,2024-03-22,2024-04-19,295.82915399999996,307.9384,TIME,38214.77,1415.26,3.703,20,True
52W_High,SBER,2024-04-23,2024-04-24,315.453078,308.2377391816231,SL,40764.38,-972.7,-2.386,1,False
52W_High,PLZL,2024-04-02,2024-04-29,1249.0497599999999,1370.7258,TIME,23922.52,2411.14,10.079,20,True
52W_High,SNGS,2024-04-22,2024-05-15,34.35687,34.384348624626,SL,21065.36,452.51,2.148,16,True
52W_High,CHMF,2024-04-18,2024-05-17,1868.3736,1975.40484,TIME,35018.61,1784.21,5.095,20,True
52W_High,OZON,2024-04-19,2024-05-20,4000.7999999999997,4649.07,TIME,24688.62,3198.71,12.956,20,True
52W_High,PLZL,2024-05-21,2024-05-23,1440.7881,1383.7385875452787,SL,36228.65,-1470.02,-4.058,2,False
52W_High,SNGSP,2024-05-15,2024-05-24,70.21404,70.27019718919199,SL,41331.66,415.8,1.006,7,True
52W_High,TATNP,2024-05-16,2024-05-24,735.5470799999999,716.718803082564,SL,41331.66,-1098.8,-2.658,6,False
